emotion,alphaHigh,alphaLow,betaHigh,betaLow,delta,gammaHigh,gammaLow,theta
3,17337,18289.7,19417.6,23117.1,841088.1,4038.5,15454.9,149645
3,16949,18649.6,18609.8,23082.1,798541.2,3988.5,15344.2,153332.2
3,15931.1,28580.1,19480.7,23492,944982.8,3971.4,17739.6,157301.1
3,16993.1,24759.3,19973.1,23697,1019082.3,4041.4,17977.7,156663.7
3,12709.5,22938.6,17312.9,18298.1,729504.1,3910.6,13803.6,148661.4
3,12325.3,22110.1,16449.9,17619.1,704421.4,3786.3,12801.2,145154.3
3,15025.1,24549.2,19386.5,21562.8,707890.2,3271.8,15341.8,182877.9
3,14677.1,23124.5,22005,23708.7,663041.7,4445.7,17147.8,217043.3
3,21007.8,40478.2,25022.1,26868.8,847182.9,7626.4,25421.4,237270.8
3,21834.9,38915.6,21901.4,16987.3,725009,6977.9,23375.4,220025.3
3,19060.6,38051.3,16887.1,15804.3,635914.3,6556.7,21403.5,143836.1
3,19934.3,38011,19056.8,16109.1,655496.3,7367.8,21773.2,138503.1
3,19795.3,27010.1,17783.4,15809.8,579711.8,7150.9,18785.7,128070.1
3,19332.7,25688.4,17847.1,15537.8,554814.1,7050.8,18638.9,122720.1
3,19546.6,25486.2,17654.2,15387.4,549431.6,7088.7,18261.5,120014.1
3,21288.3,26071.8,18135.9,15392.4,541790.4,7226.6,18459.9,119927
3,18471.9,23449.7,14662.4,11260.2,532021.3,7188.1,15530.8,82921.4
3,20944.9,33679,13518.6,10083.2,564909.9,6367.3,14088.8,80562.1
3,14010.8,15801,9733.6,6549.8,363927.3,3121.3,6125,49667.2
3,13082.1,15256,10038.1,6763,335631.8,3190.3,6956.3,48036.3
3,13191.7,15511.9,9724.8,6808.3,355937.1,3072.4,6765.6,48643.8
3,12231.2,15533.6,9072.1,6319.7,332517.1,2468.4,6818.1,49593.7
3,10282,15459.4,9087.2,6042.8,259987,2341.8,7595.9,48358.9
3,9564.1,15656.7,8667.7,6022.3,209871.5,2574.4,8077.9,49187.7
3,9389.6,16048.8,8495.5,5962.4,264727.6,2427.3,7961.9,49951.5
3,8734.6,15563,8545.9,6415,281896.8,2781.2,8810.1,50478.6
3,8275.1,14958.2,7956.7,5935.5,289656.3,2588.6,8368.8,49740.7
3,5790.8,4402.3,5831.6,4438.3,160034.9,2201.6,7604.5,15649.8
3,12492,6790.7,10138.2,8913.9,209947.4,3459.4,8756.4,21866.2
3,12960.7,11756.3,13047.7,11459.6,254232.1,3742.4,8621.1,24440.4
3,13028.5,11448.9,13091.5,10885.8,227122.3,3719.8,8372.6,24396.8
3,13369.6,11759.5,12253,11125.1,330512.1,3631.8,8821.8,26554.5
3,19416.8,15207.2,15024.2,13585.4,546440.8,3943.6,10097.7,58087.3
3,20206.9,14540.6,14605.2,13231.3,544924.9,3700.1,9368.7,56069
3,20202.5,14270.7,14463.2,13500,496374.8,3694.6,9264.9,55838.3
3,21714.8,17357.6,14465.2,14659.3,601252.6,3610,8390.9,71676.1
3,22277.1,23708.5,17505,16291.4,641186.2,4542.6,9190.3,73729
3,22324.1,24281.2,17567.7,16351.9,654961.1,4220.8,9447.9,77810
3,16756.5,22086.4,12987,11291,612477.5,2925.5,7329,71405.4
3,22752.9,29576.8,16408.9,10779.1,652497.6,3662,8230.9,110583.7
3,22859.9,29634.2,16450,10723.5,666594.1,3683.7,8267.4,110131.6
0,19995.1,34112.5,7119,26248.1,306641.1,3337.4,5052.9,68010.3
0,23589.2,29385.7,7518.8,25742.6,340636.1,2541.5,5484.2,73174.1
0,23666.9,29438.7,7517.9,23343.2,328518.1,2541.9,5389.9,68178.1
0,23579.3,27892,7401.5,24153.5,327229.4,2586.3,5260.5,67512.8
0,18462.4,20072.6,6799.8,20862.5,233798.7,2181.1,4868.9,48923.3
0,18661.4,20231.1,6854.5,21901.4,258326.3,2097.4,4880,55624.9
0,15474.1,18202,5838.1,20108.6,178504.3,1541,4267.8,50633.7
0,15036.9,16720.2,4905.7,19077,172825,1561.5,3936,49264.7
0,14581.2,15845.8,5048.3,19535,162698.3,1567.4,3944.1,46844.4
0,9988,8998.9,3852.1,13515.2,186772.3,1409.9,2191.1,45862.3
0,9289.2,7366.1,3931.8,14873.2,174791.9,1338.3,2218.8,46505.1
0,4069.5,5182.1,3580.3,15016.9,161214.6,959.6,1285.6,34155.8
0,6272.9,7216.4,3689.3,19330.7,205645,1203.9,1806.8,49879.2
0,6144.8,7147.4,3723.5,18408.6,206931.9,1138.2,1865.8,48799.1
0,5962.7,6870.8,3501.7,17424.7,207919.3,1100.9,1713.5,47893.4
0,5861,7349.8,3822.8,18610.6,188155.4,1119.9,1839.6,48523.2
0,7006,8996,4429.1,19966.1,227761.5,1223.3,2149.7,57286.5
0,6945.8,8872.2,4299.5,19720.5,231075.9,1173,2057,57068.2
0,7283.8,8753.9,4303.7,19529.5,231005.5,1172.8,2096.1,56991.8
0,7018.9,7875,3918,16012,158359.7,1071.8,1978.6,45841.6
0,7139.8,8225.1,3869.3,15411.6,153850.3,1041.4,1840.1,42354.3
0,8109,8785.2,4204.5,18447.5,166535.8,1186.9,2240.8,44805.6
0,7259.3,7593.9,5033.4,16474.1,154990.5,1121.8,2527.6,45795.1
0,7465.3,7585.5,5215.2,15988.5,153339.3,1135.3,2544.1,45929.7
0,13892.2,9995.7,5886.9,21782.9,259370.3,1406.6,3007.2,49849.2
0,13806.9,9656.5,5709.2,19472.6,256253.9,1323.3,2794,44194.1
0,12837.9,8698.2,4979.2,18144.8,220981.5,1198.3,2547.7,37415.4
0,13047,8810.1,4996.8,18179.3,231218.5,1195.3,2581,39009.5
0,13008.1,9706.5,5174.6,18614.5,236815.6,1273.7,2556.3,39907.7
0,12937.8,9725.2,5209.2,18441.6,231165.1,1246.3,2603.3,40623.9
0,12872.3,9091,5592.2,17622.7,233215.6,1284.8,2653.2,40309
0,13165.4,10310.7,6006.1,15185.5,276589.3,1264.9,3415.3,38370.7
0,12166.5,11035.1,6110.3,16957.3,266037.8,1203.9,3449,24118
0,12202,11442.1,6196.7,17726.5,266223.5,1251.1,3424.2,24617.1
0,5773.6,8421.8,5525.5,12047,152374.6,1016.6,3200.6,17925.7
0,5193.2,9671.2,5382.1,12277.1,174136.5,1153,3266.8,19751.1
0,5301.2,10601.4,5586.2,12397.6,175398.4,1150.9,3237.6,19124.3
0,5308.2,11367.5,5727.9,12796.5,162829.4,1241.2,3265.4,20354.7
0,6366.3,11973.3,6312.3,17468.9,226395.3,1262.8,3583.1,24905.3
0,6175.1,14012.4,6359.9,17807.9,227403.9,1267.7,3503.1,24418.9
0,6340.2,15636.5,5923.8,17927.2,240565.1,1182.7,3382,26992.5
0,5678.1,15908.2,5356,16907.1,340187.9,1164.1,2367.2,34119.5
0,5094.1,15520.7,4390.2,13071.8,315487.1,1033.9,1567.4,32108.3
0,4787,15201.5,4003,12933,316380.7,985.9,1533.7,32091.5
0,4659.9,15057.6,4234.6,13535.5,315440.5,999.2,1309.8,32028.4
0,14886.4,17005.5,7829.1,19645.2,394974.3,1147.1,1595.3,117555.2
0,14439.2,15294.6,7577.4,20817.2,389234.1,1120.9,1555.5,116360.3
0,14256.8,14545.6,7972.4,20467.8,387974.4,1065.1,1551.9,114026.2
0,13332.9,13177.8,7401.7,15593,320280.1,969.5,1260.3,108898.7
0,16580.7,12014.4,8307.7,19183.5,391761.5,1048,1757.9,112549
0,16194.9,11066.8,8275.2,18853.7,381185.1,1061.3,1808.9,112782.1
0,15749,8171.6,7794.2,18464.3,203892.9,966.9,1644.5,104289.9
0,20076.9,8860.9,8605.2,21208.5,323147.7,1036.5,2274.1,133071.4
0,20123.5,8761.1,8719.1,21019.9,321849.4,1025.9,2291.8,132701.9
0,19961.2,9034.8,8234.5,20772.3,322768.7,1034.7,2317.8,132823.6
0,9863,5992.4,4550.5,15266.5,221091.8,797.9,2196.4,44038.6
0,11044.5,8033.2,5683.7,18385.2,256205.4,1130.4,2581.1,59295.4
0,11117.5,8579.6,5288.1,18523.8,287090,1120,2646.7,59298.9
0,10939.3,8582,4984.9,18004.6,285696.7,1168.2,2645.1,59349.9
0,8467.4,7913.6,4132,14218.7,213001.7,1089.1,2198.1,56247.3
0,8427.2,7262,4127.1,14029.3,210140.1,1072,2162,52931.4
0,8058.6,7580.2,4116,13251.2,209318.3,999.4,2168.3,52445.7
0,3789.7,5638.8,3052.8,10496.9,81107.7,874.6,1451.1,22225.2
0,3829.9,5816.4,2969.2,10645.7,83300.2,902.2,1592.9,23394.3
0,4838.7,5695.4,3160.3,10490,82413.5,894.8,1559.3,23821.5
0,5180.4,5127.9,3123.8,9958.7,80783.9,901.8,1363.2,25532.8
0,5420,3930.1,2287,6558.4,133128,617.3,1097.3,11993.7
0,5504.9,3472,2392.3,6696.6,114928.9,602.1,1154.8,11658.8
0,7162.4,4729.1,5647.4,8899.7,152234.9,774.9,1738.9,35581
0,7572.9,7981.1,7329.6,13955.3,179037.9,889.2,1869.6,41040.4
0,7487.7,8708,7535.6,14675.7,179093,964.1,1918,43046.3
0,7484.1,8457,7596.8,15337.7,179264.9,979.9,1908.1,43128.6
0,7383.7,8534.1,7568.5,15215.7,178535.9,990.4,1933.5,43379.7
0,12569.4,9600,8869.8,18413.5,236511.3,1232.1,2300.4,47507
0,12559.9,9638.2,8815,19060.6,237539.5,1185.9,2341.4,48949.7
0,12265.2,9790.9,8925.5,19281.7,235866,1158.2,2388.5,46638.8
0,11030.8,9937.4,8905,18638.6,148991.3,1189,2332.1,46558.2
0,11624.5,9865.5,9060.2,19150.3,223714.1,1372.8,2489.2,52144.1
0,10539.9,8937.2,6339.5,17393,200622.6,1279.4,2008.2,32522.7
0,10089.8,5824.4,9807,13750.3,233033.6,5595.2,7813.4,130907.4
0,11660.1,10006.8,10468.1,14157.9,312634.2,5828.4,8042.4,143396.2
0,16897.4,12602,12068,17225.2,371313.4,6628,10796.7,167999.4
0,32212.1,20041.2,19650.3,23633.2,529952.6,8102.7,17013.1,233994.3
0,28301.6,19807.9,23323,23606.9,709973,8621.6,19434.1,234597.9
0,27775.5,20821.8,23418.6,23371.4,798261.9,8931.6,20010.8,234556.5
0,27489.4,20823.6,23199.7,22590.1,800566.9,8994.3,20107.6,235289.5
0,29622.9,21256.9,23581.9,24641,869141.8,9357.1,20922.4,246141.6
0,28960.3,21574.2,23722.9,24056.7,781501.5,9175.2,20737.7,240639.3
0,28935.6,21568.9,23375,23804.6,797473,9065.2,20740,240164
0,30642.4,25625.1,21607.8,28950.9,906096.1,7942.6,19522.4,234740.1
0,29785.6,21943.1,22093.1,30537.8,854683.9,8295.6,21349.3,244255.2
0,27738.8,20633.8,21518.7,27742.7,934406,8087.2,19730.4,228796.9
0,15005.9,19803.2,15504,21908.4,840402.5,8222.5,16413.8,171381.4
0,16251.9,26746.9,11931.2,19458.5,630389.2,8161.4,15219.5,177221.5
0,19242.4,31736.1,13385.2,19040.4,557594.9,8862.5,16072.3,190177.4
0,33829.6,40418.9,18824.2,20919.4,752990.6,11171.4,21076,217225.8
0,32806.8,40118.3,18870.4,18696,746845,11077.9,21679.3,227961.9
0,33058.7,40788.9,18516.2,18861.3,787303.9,11224.3,22359.9,231267.8
0,32872.7,49693.9,19079.3,21552.8,848241.7,11891.3,23878.8,234652.7
0,32112.6,46295,16042.5,16239.4,798445.2,9216.7,19978.1,137211.9
0,31994.2,46671.7,15513.5,14068.9,802176.8,9166.8,19143.4,116464.5
0,29082.4,45523.2,14769.1,12960.9,670878.5,8600.5,18269.6,111937.8
0,29230.3,39868.2,17885,14771.5,653949.5,8409.1,17819.4,121556
0,36440.2,38515.8,19523.9,22449.5,782475.9,8013,18516.4,148872.2
0,34178.6,32582.6,18836.4,22980.9,783591.6,8123.5,17895.1,138624.8
0,26771.5,26523,15027.3,23819.5,678371.3,6711.9,16366.5,129188.9
0,27108.6,29383.3,15905.8,26877.7,632121.9,7993.8,17201.5,139690.2
0,28154.8,32059.6,16356.7,28118.9,733737.6,8195.7,17839.4,139440.9
0,37384.5,25433.2,19010.4,26932.6,750794.7,9389,23471.6,152939.1
0,40235.8,28560.8,19434.5,26124.4,667163.3,9385,24307.2,159085.3
0,39687.4,27233.2,19235.5,26030.3,648552.5,9207.3,24414.1,157254.2
0,40772.3,32899.4,23343.9,29979.7,814609.7,12166.7,27508.8,174128.7
0,38093.3,32010.9,18841.1,27270.7,832672.2,10943.2,25247.1,157543
0,29222.2,25688.8,16078.6,20329.3,702731.7,10742.9,23292.6,123514.7
0,28627.9,28759.1,15446.6,19380.3,696382.2,9947.7,22874.4,125793.3
0,23186.9,26379.8,14228.1,17123.6,608796.2,9207.1,19877,109081.8
0,22174.8,23553.8,14436.3,14093.7,682171,7785.8,18583.2,84664.7
0,20847.4,20543.6,14772.2,12650.7,554374.5,8298.5,18830,85126.9
0,12503.6,20094.4,15028.3,17075.3,506335.1,8105.8,14030,74336.1
0,7846.6,16755.6,14432.1,16516.7,481467.3,7728.5,12407.8,68453.2
0,10164.9,21546.4,15155.1,19425.4,575196.5,7944.4,13211.7,78316.6
0,10671.6,19701.6,12318.3,17075.8,444314.3,6206.1,11890.7,77529.5
0,11978.2,22374.6,13351.6,18960.1,506681.8,7122,13759.8,98226.9
0,11837.8,23636.4,14645.5,18128.6,520117.1,8011.7,15435.6,136197.2
0,13649.9,32990.3,16070.6,26454.3,601941.1,8576.2,18269.6,152340.8
0,13701.8,33193.4,16503.1,26185.5,624603.5,8516.5,17941.1,154840.5
0,23121.2,48341.4,17910.4,31603.8,656031.3,10463.6,21824.2,159162.6
0,24499,48182,17496.6,32393.7,743412.2,9946.5,21161,173132.5
0,23180,45868.1,14009.8,26326.1,696066,8313.9,18756.6,164601.8
0,23326.1,45436.9,14606.6,26435.9,694666.5,8361.4,19275.5,163491.7
0,21577,41143.4,14428.1,24709.3,618509.4,7805.3,17594.9,152806.4
0,19799.2,37370.4,13300.4,24080.3,577655.3,6635,15944,132839.5
0,20753.8,35407.8,13776.7,24991.8,521258.8,6609.1,14998.8,114657.5
0,19948.9,34214.9,12162.5,24186.1,487434.3,5605.2,12813.6,71773.8
0,18767.1,22182.5,10878.4,17378.6,398380.8,4832.3,9901,51606.7
0,17766,21976,11410.7,18489.9,432715,4997.3,9984.8,50704.5
0,9024.4,10691.6,11094.2,14262.7,336706.4,3849.9,6581.1,42434
0,8885.3,13021.4,11261.1,14564.4,263899,4013,6138.8,41221.7
0,8782.3,13312.1,11289.4,14389.1,293236.9,4055.4,6474.9,40299
0,8801.5,14650.4,10614,14133.7,373240.2,3942.2,6669.9,39914.5
0,10245.2,13904.5,10836.2,12842,382309.8,4273.6,6784.8,52523.7
0,14538.2,16002,14652.9,16754.6,526568.8,5160.9,9594.6,121774.3
0,13377.8,16449.4,13423,15629.9,467938.7,4381.2,8671.7,125455.3
0,14568.7,19413.3,14446.5,17287.6,506306,4886.6,9958.7,139049.4
0,14854.6,20629.4,15258.4,16498.1,638704.3,5055.7,10343.8,141436
0,14142.6,20225.7,14480.7,15904,577197.9,5024.3,10495.6,140389.5
0,13291.5,15264.9,11929.6,14380.6,552374,4076.3,9295.4,135342.6
0,12485.8,12471.1,11506.8,13303.3,523100.2,3752.1,8837.3,118853.6
0,12503.7,12306.9,11306.7,13807.7,481191.2,3669.5,8453.8,118665.3
0,12403.8,10911.9,11926.4,13954.4,398287.7,3562.1,7933.6,121408.3
0,10467,11396.1,10943.9,14235.8,361248,3235.8,7611.8,108076.2
0,6908,11063.9,6888.2,10539.3,246152.4,2419.6,4811.7,51549.7
0,6427.6,10093.7,6600.3,10603.7,274785.9,2453.1,4989.4,46966.1
0,5298.9,6823.5,5501.9,8781,255695.4,1972.7,3713.5,34665.4
0,4034.3,5121.4,4320.2,8711,119495.4,1738.4,3113.5,32170.8
0,5029.6,7365.1,3888.2,10009.5,128428.7,1477,2675.1,37231.4
0,4738.1,7396.8,3779.5,10360.9,127616.5,1521.2,2420.6,36970.2
0,4279.6,7392.3,3650.7,10213.7,127494.2,1390.3,2362.2,37020.6
0,4964.4,7646.1,3994.2,13345.6,128395.2,1457.5,2345.7,37625.8
0,4930.9,8239.3,3426.9,14461.5,124796.2,1477,2307.2,34409.7
0,4923.4,7729.7,3346,14809.5,120055.9,1484.8,2126.1,35325.3
0,4950.2,6257.7,4128.8,18271,159940.9,1741.1,2009.6,25926.2
0,4312.8,5757.5,4123.5,16931.5,119472.6,1442,1657.2,22435.1
0,6927,9252.8,6492.1,19540.6,136389.6,1926.8,2177,32349.2
0,9130.3,10692.4,7391.2,28364.4,145965.4,2183.8,2632.9,31930.4
0,8155.3,9222.6,7491.1,26893.5,140800.3,2194.8,2900.4,24962.7
1,22511.1,20240.8,14839,27073,1062351.1,4282.3,5653.2,141500.3
1,23126.2,23045.2,16251.7,32699,1076549,4183.6,5315.3,156006.7
1,25332.9,22797.4,15305,31980.1,1285972.9,2811.2,4525.1,162273.4
1,15375.9,19242,13218.7,25187,1244398.5,2432.3,3516.2,150662.5
1,11650.3,18828.7,9841.3,28376.1,986147.8,2360.7,3276.4,52925.6
1,14854.7,19758.5,10361.3,32738.3,908074,2777.1,3564.8,52619.2
1,15142.1,19723.8,10833,35044.2,878538.2,2829.1,3740.8,51803.9
1,15142.9,16713.7,10056.1,33816.4,776574.6,2438.3,3558.4,49692.5
1,14897.4,16350.7,9407.7,33209.8,715997.2,2448.6,3550.4,47940.3
1,15297.5,16240.4,9634.6,35515.3,702732.1,2501.7,3591.2,48037.4
1,11808,8672.1,8417.2,33363.3,450304.9,2474.6,2961.9,37080.5
1,19651,12607,9561.1,29912.3,293607.5,2012.6,3046.1,36804.8
1,18281.3,14259,9485.9,29159.2,300340.5,1919.7,2866.7,33432.2
1,17736.4,13250.2,8895.7,29521.5,237631.4,1916.6,2766.6,28122.2
1,17669.3,13835.3,9704.3,31960.9,240562,1565.2,2909.8,26387.4
1,14604.9,13125.4,8842.4,27939.1,236722.2,1222.2,2718.1,26628.4
1,14330.3,13162.9,8404.5,26063.2,242094.8,1172.8,2557.7,27837.9
1,14250.2,13191,8369.6,24470,242196.3,1070.6,2505,28042.6
1,14148.8,13630.9,8645.6,24231,242184.8,1087.1,2627.4,28060
1,13640.6,13721.6,8676.2,23200.9,242112.6,1086,2675.3,27542.5
1,13929.4,13602,8317.5,21986,246686.4,1149.9,2706,28571.8
1,4959.6,6292.5,3801.7,17584.2,243132.5,876.1,1812.4,12528.9
1,4073.2,4551.6,3809.7,18466.9,22896.3,892.4,1838.8,9415
1,4134,5250.3,3889.8,18263.7,22458.8,876.5,1871.6,9671.3
1,3401.5,4850,2335.8,9706.7,17667.4,697.6,1275.5,11273.6
1,2651.5,5762.2,2400.7,9035.4,20932.4,564.9,1117.5,10417.6
1,11452.4,26506.2,47835.6,22757.3,242211.3,3141.2,22542.1,100340.1
1,13062.8,27609.3,47772.1,22263.2,447251,3145.2,22536.2,103850.7
1,14411.5,27953.3,48317.2,26210.2,623436.9,3419.9,22809.1,110374.4
1,16422.1,29562.6,49260.4,28393.4,689180.5,3930.2,23854,113137.4
1,25204.1,32583.3,50155.8,30822.1,794546,4169.9,24051.8,141108.2
1,24921.6,32624.4,49966.7,29597.8,807946.5,4119.5,23997.4,140592.9
1,28234.4,33188.6,53515.1,31124.9,808832.3,4330.1,24316.8,143585.7
1,30172.6,35981.1,56407.5,33466.7,817502.9,4773.5,24991,154326.3
1,29797.6,35794,56477.1,33959.7,822280.1,4770.5,24986.1,152144.3
1,29834.4,35034.6,56719.2,34072,819492.8,4866,25053,151743.1
1,21749.7,14814.6,11422.4,20525.2,593714.9,2346.7,3662.8,63041.1
1,20790.9,14000.1,11608.4,20776.4,388538,2341.3,3632.1,61334.5
1,32858.6,15475,13710.6,22220,265633.4,2229.3,3417,74508
1,31194.5,14412,12635.8,19375.3,203828.4,1702,2371.4,76596.7
1,22156.9,11999.5,11667.8,18010.5,95051.3,1346.9,2091.7,48478.3
1,22419.1,11487.5,11824.2,18593.3,82373.3,1380.2,2216.1,48765.1
1,19189.1,10891,8303.2,16461.7,81371.9,1196.8,1833.8,46273.8
1,17218.6,7823.1,5396,13598.1,72068.7,787.2,1132,35141.4
1,17156.5,6941,5179.6,13003.5,66128.3,852.5,1099,34628.1
1,16884,6314.8,5028.5,12987.5,65166.4,788.7,1029.7,34339.6
1,16137.5,5763.6,4880.4,13466.8,64365,761.8,1021.2,31916.1
1,15971.6,5351.9,4939.8,13762.1,64933.9,789.5,1047.6,29810.9
1,2477.4,3123.4,2032.8,8387.9,11082.1,576.2,795.9,10192.5
1,2202.8,2386,1979.6,8325.8,7308.9,618.2,766,5285.2
1,2314.7,2076.9,2097.8,7920.7,6127.1,583.7,756.6,4360.5
1,1993.6,1969.3,2066.2,8181.7,6211.9,590.1,684.5,4800.6
1,1798.6,1873.9,2072.7,8049,6180.7,567.3,702.4,4230.2
1,1742.9,1469.5,2211.6,8394.8,6597.4,593.5,756.4,4336.4
1,1771.5,1449.6,2155.5,8885.3,6339.8,550.6,780.7,4620.1
1,1817,1594.8,2114.2,9443.4,6917.7,540.2,751.3,4472.2
1,1852,1964,2202.7,9200.6,6851.7,555.8,726.3,4392.3
1,1501.3,2113.9,1912,8753.3,6690.2,549.3,704,4403.3
1,2187.4,2764.7,2522.6,10617.4,30729.1,832.7,940,10398
1,2199.9,3144.9,2464,10607.9,30372,793.5,918.5,10607.9
1,1982.6,2846.7,2370,9855.8,30487,807.5,938.8,10329.9
1,1947.8,2783.5,2291.8,9626.5,28759.8,784.2,911.1,9619.6
1,2130.1,2941.1,2258.5,9833.2,28763.7,746.3,894.3,9948.8
1,2213.3,2851.7,2048.3,9684.9,29191.3,689.6,855.9,10103.7
1,2331.2,2867.6,2272.2,9579.5,28828.6,668.4,847,9854.3
1,2926.6,3385,2466.6,9808.3,30530.9,669.1,936.7,10240.8
1,6713.5,10987.1,5062,13188.8,206257,1620.4,1547.3,35197.9
1,8013.6,12910.3,5696.2,15772.1,247710.2,1937.2,2424.3,37050.5
1,7327.8,12272.9,5274.4,14038.1,224783.7,1700.6,2268.8,32365.2
1,8342,13231.7,5820.9,14436,305547,1696.2,2325.7,37870.7
1,8776.8,13443.5,5859.8,14643.7,305514.5,1746.9,2292.1,39265.4
1,9596.6,16194.2,6425.9,14767.5,319628.5,1751.8,2343.7,46624.5
1,11275.6,19448.6,7485.2,18596.6,325683.6,1913.1,2731.2,70237.7
1,11694.9,19540,7458.7,18423.4,327097.9,1907.2,2700.6,70335.4
1,11681.4,20065.3,7544.1,17889.4,334510.4,1989.4,2728.2,72407.7
1,11281.5,20460.2,7685.4,18439.8,343033.3,2001.7,2652,73181.1
1,7589.4,12417.9,5246,15516.2,168453.4,1113.4,2184,49234.3
1,6310.2,10834.7,4750,13769.6,127151.6,791.9,1488.6,48377.3
1,6286.3,10800,4795.1,13294,136284.1,743.4,1601.3,46832.7
1,6696.4,10838,7002.5,16721.2,123267.5,944.7,1991.5,46511.1
1,9034.7,11030.7,7844,22499.6,183539.2,1096.7,2468.6,64220.5
1,9065.6,10630.6,7988.1,23092.7,211138.3,1283.4,2803.9,64415.9
1,10592.8,7428.2,8341,19681,297824.8,1268.9,2873.8,47170.9
1,11940.6,10432.4,8848.7,21312.5,298541.5,1691.5,3364.5,48364.3
1,12222.5,10560.5,8750.9,21670.7,336429.4,1625,3399.9,48625.1
1,12509.2,10208.9,8535.2,20598.1,335857.7,1640.5,3554.8,47869.6
1,12367.6,10454.6,8702,20252.6,335438.3,1544.5,3502.4,47234.3
1,12527,10104.8,8573.9,20360.7,334516.6,1518.3,3339.9,46200
1,12960.8,10057,8317.3,20204.6,324481.5,1566.9,3159.3,46545.5
1,11830,8883,6055.7,16506.7,258427.5,1359.1,2791.5,42207
1,9083.3,8396.1,5231.2,10661.1,198621.3,1185.6,2396,23168.6
1,8257.4,6266.3,4555.4,10157.6,157428.7,1021.1,2061,16160.6
1,5029.8,6516.2,3081,9807.7,65826.3,885.2,1585.4,10088.5
1,3269.9,3495.7,2605.3,8880.9,63108.8,507.7,1156.2,8863.8
1,2848.9,2854.4,2536.6,9664.3,18011.8,487.7,1031.1,6885.6
1,2389.1,2138.3,2502.9,9365.6,8059.1,466.4,871.8,6831.6
1,2464.2,2275.7,2151.1,8783.2,9028.8,450.1,883,7152.8
1,2447.9,2249.2,2203,7669.6,10480.6,433.2,901.6,7927.7
1,1972,2931.8,2218.6,7784.7,10769.2,368.3,896.8,8013.1
1,1688.9,2763.1,1823.8,7380.9,9189.9,362.8,801.5,7218.7
1,1547.9,3074.1,1852.9,7127.4,8686.2,348.2,772.6,7573.5
1,2014.6,2880.4,1822.9,6566,8783,336.8,719,7227.8
1,1893,2573.7,1825.7,6425.2,8678.9,424.5,743.9,6707.6
1,2026.7,2532.4,1849.4,5987,8501.5,400.7,717.6,6242.2
1,2066,2778.8,1876.2,5036.5,8205.3,429.8,738.4,5777.5
1,2163.1,2844,1753.6,5206.2,8803,403.8,755.2,5230.1
1,2222.8,2463.2,1817.5,5612.4,7163.7,437.6,693.3,4500.7
1,1859.5,2293.4,1943.7,6466.8,5958.4,442.4,715.8,3713
1,1780,1630.2,1928.3,6560.7,6354.8,476.7,831.9,3373.2
1,1724.3,1743.5,1949.1,6996.8,6315.1,485.1,865.5,3519.1
1,1895,1687,2028.7,7360.7,7392.4,487.5,812.1,3091.2
1,1406.2,1647.9,2014,7625,7443.8,485.8,853.5,2507.1
1,1424.1,1802.4,1978.5,7319.4,6929.5,408,816.5,2331.3
1,1260.8,2014.1,2004.2,7505.8,7182.9,447.5,832.5,2864
1,1544.2,2011.5,2299.2,7752.4,7770.5,510.1,959.4,4247.8
1,1782,2415,2274.6,7581.3,7295.9,556.6,1010.1,4529.6
1,2692.3,4517.3,2453.4,8343.8,17532.9,594.7,1003.8,9182
1,2903.6,4458.1,2512.1,7667,18854.7,685.6,989.6,9182
1,2941.6,4661.7,2600.9,7589.9,19341.3,716.9,866.7,9344.6
1,2990.5,4949.2,2569.5,7817.1,19341.3,742,964.6,9150.6
1,3240.3,5073.6,2337.2,8198.4,25774.2,790.6,1013.3,10387.1
1,3877,5243.5,2544.9,8012.5,29548.9,831.1,1074.7,11893.2
1,5134.6,5401.6,2996.7,10074.2,31252.6,870.1,1387.7,12756.4
1,6354.2,5682.8,3176.5,10250.1,39241.6,866.4,1415.8,16525.4
1,6127.6,5480.1,2780.7,10340.5,38822.5,770.9,1384.2,15329.8
1,6029.4,6102.5,3097.5,10549.6,38722.3,750.6,1298.6,15865.7
1,5255,4277.6,2877.1,9615.8,28504.4,704,1351.9,11627.5
1,5199.1,4385.9,2739.5,10303.6,27027,612.5,1341,12118.8
1,5220.9,4153.1,2823.7,10123.5,27598.6,562.6,1413.3,11958.2
1,5246.7,3781.8,2992.5,10141.2,47636.7,611,1320.2,14924
1,5062.4,3511.5,3244.8,10171.7,40167.8,572.5,1306.3,14102.4
1,4798.5,3446.4,3397.6,10188.9,52767.7,510.1,1268,14239.5
1,3801,2860.4,3133.8,8327.7,50692.1,497.1,1053.5,15088.4
1,2793,2717.3,3090.5,8561.2,42774.1,589.3,1122,11141.6
1,2840.7,2887,3401.5,8544.3,46224.4,637.3,1063.9,12711.7
1,2832.6,2313.6,3147.6,8590.3,46784.6,682.3,1170.7,11815.8
1,2506.6,2567.4,3123,9800.5,46711.9,674.4,1126.2,11524.3
1,2501.8,2695.9,3020.4,9081.6,47000.3,674.1,1143.9,11542
1,3716.9,3220.4,3255.2,11353.2,106362,738.1,1262.6,13208.2
1,3619.5,3209.2,3062.8,11447.2,86312.4,675.1,1262.9,10619.9
1,3917.8,3397,3064.7,11854,123020.5,687.2,1309.1,12954.4
1,4101.7,4293.3,2821.4,11590.5,107252,747.8,1337.6,13010.6
